2_052 : 0.69,0.73,0.68,0.62,0.7,0.72,0.75,0.74,0.65,0.74,0.72,0.63,0.74,0.73,0.67,0.72,0.74,0.61,0.73,0.73,0.75,0.61,0.63,0.67,0.72,0.63,0.58,0.72,0.6,0.67,0.62,0.75,0.73,0.74,0.63,0.73,0.68,0.72,0.61,0.7,0.74,0.74,0.74,0.66,0.73,0.65,0.66,0.6,0.57,0.62,
2_029 : 0.61,0.55,0.57,0.67,0.63,0.63,0.54,0.36,0.56,0.56,0.56,0.66,0.63,0.61,0.6,0.58,0.61,0.65,0.59,0.58,0.56,0.61,0.57,0.57,0.37,0.62,0.63,0.6,0.63,0.58,0.61,0.59,0.67,0.65,0.6,0.31,0.67,0.57,0.65,0.54,0.59,0.67,0.57,0.63,0.61,0.62,0.66,0.65,0.62,0.61,
2_010 : 0.57,0.42,0.57,0.58,0.58,0.61,0.58,0.48,0.49,0.56,0.59,0.47,0.35,0.6,0.64,0.31,0.57,0.53,0.53,0.4,0.59,0.59,0.34,0.59,0.37,0.57,0.61,0.62,0.33,0.32,0.56,0.59,0.62,0.58,0.59,0.33,0.48,0.57,0.6,0.57,0.58,0.35,0.41,0.4,0.47,0.61,0.36,0.58,0.61,0.62,
2_023 : 0.56,0.62,0.71,0.66,0.66,0.67,0.64,0.67,0.64,0.7,0.56,0.55,0.51,0.73,0.61,0.67,0.6,0.62,0.67,0.63,0.67,0.6,0.59,0.59,0.55,0.71,0.63,0.52,0.69,0.5,0.63,0.57,0.75,0.57,0.67,0.62,0.6,0.62,0.7,0.54,0.65,0.55,0.64,0.61,0.69,0.67,0.72,0.57,0.58,0.62,
2_U10-009 : 0.75,0.68,0.74,0.74,0.6,0.6,0.74,0.61,0.74,0.74,0.6,0.65,0.64,0.73,0.74,0.73,0.59,0.74,0.73,0.62,0.75,0.61,0.74,0.74,0.74,0.74,0.64,0.59,0.64,0.62,0.74,0.62,0.63,0.74,0.75,0.73,0.74,0.73,0.58,0.74,0.6,0.63,0.61,0.74,0.59,0.74,0.74,0.61,0.61,0.6,
2_024 : 0.62,0.59,0.71,0.74,0.59,0.69,0.71,0.73,0.76,0.72,0.7,0.64,0.69,0.7,0.66,0.66,0.66,0.65,0.73,0.66,0.61,0.71,0.7,0.71,0.59,0.7,0.72,0.6,0.63,0.61,0.59,0.74,0.71,0.71,0.72,0.6,0.66,0.62,0.71,0.63,0.71,0.6,0.69,0.59,0.63,0.7,0.7,0.65,0.71,0.62,
2_U100-006 : 0.78,0.75,0.77,0.74,0.75,0.75,0.75,0.77,0.75,0.77,0.77,0.75,0.76,0.76,0.77,0.78,0.77,0.75,0.77,0.76,0.75,0.75,0.75,0.78,0.75,0.77,0.76,0.77,0.77,0.77,0.75,0.75,0.75,0.74,0.74,0.75,0.77,0.76,0.75,0.77,0.78,0.77,0.77,0.76,0.76,0.77,0.77,0.75,0.76,0.76,
2_025 : 0.59,0.69,0.63,0.62,0.5,0.62,0.4,0.58,0.61,0.63,0.53,0.58,0.63,0.57,0.66,0.53,0.59,0.62,0.56,0.59,0.66,0.6,0.61,0.5,0.59,0.69,0.54,0.61,0.59,0.63,0.61,0.67,0.66,0.59,0.65,0.63,0.63,0.61,0.46,0.56,0.66,0.61,0.57,0.59,0.48,0.52,0.61,0.59,0.68,0.49,
2_U100-003 : 0.77,0.78,0.79,0.76,0.77,0.78,0.78,0.78,0.76,0.76,0.77,0.77,0.78,0.77,0.77,0.78,0.77,0.79,0.78,0.77,0.77,0.78,0.77,0.77,0.77,0.78,0.77,0.77,0.77,0.77,0.78,0.77,0.78,0.79,0.77,0.79,0.77,0.78,0.77,0.77,0.78,0.78,0.77,0.78,0.77,0.75,0.77,0.78,0.77,0.76,
2_051 : 0.3,0.35,0.26,0.31,0.33,0.31,0.34,0.32,0.29,0.31,0.3,0.33,0.36,0.34,0.57,0.46,0.32,0.52,0.32,0.32,0.49,0.31,0.34,0.45,0.3,0.33,0.35,0.31,0.34,0.3,0.41,0.26,0.3,0.32,0.36,0.49,0.32,0.31,0.43,0.36,0.32,0.3,0.34,0.31,0.31,0.29,0.33,0.35,0.41,0.32,
2_037 : 0.58,0.58,0.58,0.62,0.62,0.61,0.6,0.62,0.58,0.57,0.58,0.59,0.53,0.49,0.32,0.61,0.58,0.58,0.56,0.59,0.6,0.6,0.57,0.59,0.58,0.61,0.6,0.59,0.58,0.58,0.59,0.61,0.57,0.59,0.58,0.57,0.57,0.61,0.61,0.59,0.58,0.57,0.57,0.59,0.58,0.6,0.57,0.63,0.46,0.53,
2_041 : 0.31,0.4,0.57,0.58,0.31,0.33,0.54,0.59,0.31,0.3,0.57,0.31,0.5,0.3,0.3,0.3,0.3,0.57,0.64,0.3,0.28,0.33,0.35,0.3,0.68,0.56,0.48,0.34,0.33,0.65,0.33,0.3,0.32,0.3,0.63,0.61,0.35,0.3,0.3,0.49,0.35,0.64,0.52,0.67,0.59,0.34,0.63,0.36,0.55,0.44,
2_034 : 0.58,0.51,0.6,0.62,0.31,0.59,0.65,0.31,0.61,0.38,0.58,0.6,0.59,0.59,0.59,0.33,0.57,0.38,0.59,0.32,0.51,0.61,0.63,0.57,0.32,0.57,0.58,0.66,0.63,0.58,0.61,0.59,0.64,0.61,0.58,0.58,0.3,0.56,0.37,0.58,0.59,0.55,0.48,0.58,0.38,0.57,0.33,0.54,0.58,0.3,
2_U10-006 : 0.76,0.76,0.66,0.74,0.75,0.76,0.71,0.76,0.76,0.74,0.7,0.75,0.73,0.76,0.76,0.76,0.61,0.59,0.77,0.78,0.73,0.37,0.74,0.74,0.76,0.77,0.77,0.77,0.77,0.75,0.78,0.77,0.76,0.75,0.76,0.74,0.75,0.74,0.75,0.54,0.77,0.6,0.76,0.76,0.76,0.74,0.75,0.76,0.77,0.77,
2_053 : 0.38,0.37,0.4,0.39,0.48,0.33,0.35,0.43,0.31,0.3,0.32,0.57,0.38,0.38,0.31,0.31,0.35,0.42,0.32,0.39,0.28,0.33,0.34,0.32,0.32,0.44,0.3,0.45,0.39,0.32,0.34,0.29,0.33,0.43,0.51,0.31,0.41,0.33,0.42,0.3,0.42,0.28,0.3,0.61,0.31,0.42,0.35,0.47,0.35,0.38,
2_003 : 0.57,0.41,0.44,0.5,0.55,0.35,0.35,0.38,0.63,0.61,0.6,0.57,0.59,0.6,0.35,0.5,0.4,0.38,0.36,0.43,0.34,0.55,0.6,0.61,0.51,0.27,0.5,0.61,0.34,0.61,0.56,0.45,0.51,0.6,0.35,0.39,0.55,0.39,0.58,0.56,0.35,0.37,0.6,0.58,0.59,0.59,0.58,0.56,0.6,0.37,
2_020 : 0.58,0.59,0.4,0.56,0.6,0.42,0.6,0.51,0.53,0.63,0.56,0.61,0.41,0.5,0.59,0.57,0.58,0.56,0.41,0.59,0.5,0.48,0.56,0.42,0.6,0.52,0.42,0.51,0.59,0.6,0.51,0.59,0.6,0.57,0.5,0.58,0.56,0.62,0.56,0.6,0.52,0.55,0.54,0.61,0.55,0.57,0.59,0.58,0.53,0.61,
2_031 : 0.3,0.47,0.5,0.49,0.47,0.43,0.41,0.48,0.5,0.44,0.34,0.49,0.44,0.49,0.29,0.5,0.5,0.52,0.5,0.29,0.48,0.43,0.33,0.39,0.46,0.5,0.57,0.29,0.47,0.52,0.5,0.52,0.28,0.47,0.52,0.55,0.49,0.45,0.28,0.49,0.45,0.5,0.41,0.57,0.48,0.53,0.47,0.52,0.5,0.51,
2_U100-007 : 0.78,0.77,0.78,0.77,0.77,0.77,0.75,0.78,0.78,0.78,0.77,0.78,0.78,0.78,0.76,0.77,0.77,0.78,0.75,0.78,0.77,0.76,0.76,0.77,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.78,0.77,0.78,0.77,0.78,0.78,0.77,0.74,0.76,0.77,0.77,0.78,0.76,0.76,0.77,0.76,
2_016 : 0.36,0.33,0.44,0.29,0.35,0.33,0.31,0.32,0.33,0.32,0.3,0.31,0.34,0.33,0.29,0.42,0.31,0.34,0.36,0.33,0.32,0.42,0.31,0.32,0.41,0.44,0.32,0.46,0.36,0.29,0.31,0.29,0.31,0.32,0.31,0.34,0.33,0.26,0.33,0.33,0.31,0.32,0.47,0.32,0.33,0.35,0.31,0.29,0.38,0.33,
2_019 : 0.49,0.28,0.42,0.29,0.31,0.42,0.51,0.48,0.46,0.45,0.28,0.42,0.42,0.54,0.47,0.27,0.57,0.41,0.46,0.49,0.43,0.3,0.43,0.54,0.28,0.45,0.27,0.58,0.45,0.45,0.46,0.42,0.52,0.43,0.32,0.3,0.43,0.32,0.26,0.28,0.42,0.42,0.27,0.28,0.43,0.51,0.42,0.36,0.61,0.45,
2_021 : 0.4,0.39,0.38,0.38,0.4,0.38,0.36,0.37,0.6,0.62,0.44,0.62,0.39,0.41,0.43,0.61,0.4,0.38,0.38,0.4,0.39,0.39,0.35,0.38,0.38,0.37,0.54,0.39,0.35,0.38,0.39,0.37,0.33,0.37,0.39,0.4,0.37,0.36,0.34,0.37,0.42,0.6,0.6,0.38,0.4,0.65,0.37,0.38,0.4,0.4,
2_012 : 0.58,0.61,0.6,0.7,0.62,0.69,0.72,0.56,0.59,0.48,0.56,0.69,0.39,0.58,0.61,0.53,0.6,0.56,0.73,0.61,0.54,0.32,0.73,0.54,0.67,0.57,0.54,0.6,0.6,0.66,0.59,0.59,0.59,0.57,0.52,0.53,0.65,0.51,0.43,0.59,0.58,0.51,0.47,0.5,0.57,0.66,0.56,0.61,0.56,0.6,
2_015 : 0.53,0.6,0.54,0.66,0.51,0.57,0.4,0.37,0.46,0.47,0.59,0.51,0.61,0.48,0.59,0.65,0.54,0.35,0.48,0.35,0.41,0.55,0.46,0.56,0.48,0.45,0.38,0.63,0.52,0.49,0.44,0.33,0.59,0.62,0.44,0.37,0.56,0.57,0.41,0.56,0.43,0.45,0.42,0.56,0.41,0.54,0.52,0.56,0.51,0.45,
2_007 : 0.34,0.3,0.35,0.58,0.33,0.35,0.34,0.28,0.55,0.33,0.31,0.35,0.33,0.57,0.54,0.55,0.33,0.31,0.31,0.33,0.58,0.32,0.3,0.38,0.32,0.49,0.37,0.56,0.35,0.56,0.46,0.49,0.28,0.6,0.58,0.5,0.57,0.31,0.54,0.31,0.49,0.57,0.33,0.36,0.31,0.42,0.29,0.59,0.54,0.37,
2_042 : 0.64,0.6,0.54,0.65,0.62,0.67,0.68,0.62,0.65,0.64,0.62,0.59,0.66,0.62,0.59,0.51,0.6,0.72,0.59,0.59,0.47,0.6,0.59,0.66,0.63,0.52,0.68,0.61,0.59,0.6,0.69,0.6,0.6,0.66,0.61,0.6,0.55,0.61,0.63,0.62,0.62,0.61,0.62,0.65,0.69,0.45,0.62,0.49,0.6,0.58,
2_044 : 0.76,0.61,0.66,0.63,0.73,0.76,0.57,0.63,0.72,0.72,0.64,0.7,0.55,0.74,0.6,0.65,0.68,0.71,0.71,0.69,0.72,0.68,0.71,0.69,0.63,0.69,0.51,0.62,0.55,0.67,0.66,0.69,0.7,0.67,0.67,0.69,0.73,0.74,0.62,0.61,0.7,0.69,0.65,0.64,0.7,0.71,0.72,0.76,0.7,0.72,
2_011 : 0.64,0.62,0.63,0.58,0.64,0.58,0.61,0.63,0.64,0.56,0.6,0.61,0.57,0.6,0.43,0.64,0.58,0.63,0.45,0.62,0.61,0.46,0.62,0.62,0.63,0.62,0.6,0.58,0.62,0.41,0.59,0.58,0.37,0.46,0.59,0.58,0.61,0.54,0.59,0.58,0.64,0.47,0.63,0.63,0.63,0.57,0.47,0.6,0.64,0.66,
2_U100-001 : 0.76,0.77,0.77,0.77,0.77,0.77,0.76,0.78,0.74,0.73,0.78,0.78,0.78,0.77,0.74,0.78,0.77,0.77,0.75,0.76,0.74,0.74,0.77,0.74,0.77,0.78,0.76,0.77,0.74,0.77,0.77,0.79,0.78,0.78,0.78,0.78,0.79,0.78,0.78,0.75,0.75,0.76,0.78,0.76,0.78,0.75,0.79,0.78,0.74,0.76,
2_U100-000 : 0.78,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.78,0.79,0.77,0.77,0.76,0.78,0.75,0.77,0.78,0.78,0.77,0.78,0.77,0.77,0.77,0.77,0.78,0.77,0.77,0.78,0.78,0.75,0.77,0.77,0.77,0.77,0.78,0.77,0.79,0.78,0.78,0.77,0.77,0.76,0.76,0.78,0.78,0.77,0.77,0.77,0.77,0.78,
2_U10-008 : 0.73,0.72,0.62,0.74,0.75,0.74,0.61,0.63,0.73,0.71,0.73,0.59,0.74,0.74,0.66,0.76,0.71,0.74,0.67,0.76,0.62,0.76,0.64,0.61,0.73,0.74,0.63,0.74,0.63,0.74,0.74,0.69,0.63,0.62,0.76,0.62,0.75,0.75,0.62,0.74,0.72,0.68,0.69,0.72,0.74,0.75,0.6,0.77,0.75,0.76,
2_001 : 0.73,0.75,0.74,0.73,0.75,0.74,0.76,0.75,0.75,0.74,0.75,0.74,0.76,0.74,0.75,0.75,0.73,0.75,0.72,0.74,0.76,0.75,0.75,0.75,0.75,0.75,0.75,0.73,0.73,0.72,0.75,0.74,0.72,0.73,0.75,0.75,0.75,0.73,0.74,0.76,0.74,0.73,0.75,0.74,0.73,0.73,0.75,0.75,0.76,0.74,
2_036 : 0.68,0.64,0.74,0.75,0.69,0.7,0.72,0.74,0.72,0.73,0.73,0.67,0.75,0.69,0.71,0.72,0.72,0.7,0.71,0.72,0.7,0.71,0.72,0.73,0.72,0.72,0.74,0.72,0.72,0.73,0.71,0.71,0.74,0.71,0.72,0.69,0.72,0.73,0.7,0.73,0.7,0.73,0.68,0.7,0.74,0.73,0.73,0.73,0.74,0.75,
2_033 : 0.75,0.75,0.75,0.72,0.75,0.71,0.74,0.71,0.72,0.74,0.73,0.74,0.72,0.73,0.7,0.74,0.76,0.76,0.76,0.72,0.72,0.75,0.74,0.72,0.74,0.73,0.69,0.75,0.73,0.71,0.72,0.71,0.72,0.72,0.66,0.7,0.71,0.7,0.74,0.73,0.74,0.71,0.73,0.72,0.75,0.74,0.71,0.72,0.69,0.71,
2_054 : 0.29,0.33,0.28,0.3,0.32,0.27,0.28,0.27,0.3,0.32,0.28,0.3,0.26,0.32,0.28,0.28,0.31,0.33,0.29,0.33,0.3,0.25,0.3,0.25,0.35,0.34,0.29,0.26,0.54,0.32,0.25,0.28,0.27,0.29,0.26,0.31,0.34,0.31,0.32,0.31,0.31,0.36,0.33,0.29,0.3,0.29,0.33,0.28,0.33,0.34,
2_005 : 0.33,0.48,0.56,0.42,0.4,0.28,0.38,0.32,0.31,0.36,0.34,0.56,0.5,0.46,0.33,0.6,0.31,0.48,0.34,0.55,0.41,0.31,0.52,0.31,0.5,0.29,0.39,0.32,0.48,0.32,0.39,0.37,0.28,0.36,0.48,0.31,0.6,0.34,0.59,0.3,0.4,0.48,0.53,0.54,0.33,0.55,0.35,0.49,0.34,0.61,
2_047 : 0.58,0.63,0.64,0.31,0.42,0.63,0.62,0.36,0.35,0.6,0.64,0.55,0.43,0.35,0.36,0.64,0.68,0.65,0.48,0.36,0.32,0.61,0.34,0.59,0.36,0.38,0.63,0.66,0.34,0.62,0.36,0.59,0.36,0.59,0.35,0.33,0.31,0.45,0.36,0.61,0.35,0.6,0.59,0.35,0.62,0.6,0.5,0.35,0.37,0.61,
2_U100-004 : 0.78,0.77,0.77,0.78,0.77,0.79,0.77,0.78,0.78,0.76,0.77,0.78,0.78,0.78,0.78,0.77,0.78,0.78,0.78,0.77,0.77,0.78,0.78,0.77,0.78,0.78,0.77,0.79,0.76,0.74,0.76,0.78,0.77,0.77,0.77,0.78,0.79,0.77,0.76,0.78,0.77,0.78,0.77,0.78,0.79,0.77,0.78,0.78,0.77,0.77,
2_030 : 0.56,0.59,0.52,0.68,0.52,0.38,0.4,0.46,0.58,0.45,0.61,0.54,0.32,0.48,0.47,0.58,0.35,0.5,0.34,0.57,0.64,0.48,0.31,0.67,0.36,0.6,0.6,0.35,0.59,0.75,0.38,0.54,0.46,0.38,0.61,0.6,0.46,0.48,0.49,0.5,0.63,0.53,0.38,0.49,0.38,0.64,0.6,0.57,0.5,0.35,
2_049 : 0.64,0.59,0.3,0.63,0.66,0.62,0.59,0.3,0.58,0.58,0.46,0.59,0.65,0.62,0.49,0.56,0.59,0.67,0.51,0.62,0.64,0.32,0.49,0.62,0.65,0.57,0.29,0.57,0.29,0.63,0.57,0.52,0.64,0.46,0.64,0.58,0.64,0.55,0.61,0.61,0.66,0.63,0.63,0.64,0.47,0.63,0.37,0.38,0.51,0.44,
2_009 : 0.29,0.3,0.5,0.34,0.6,0.33,0.47,0.32,0.34,0.32,0.38,0.37,0.37,0.35,0.41,0.42,0.31,0.58,0.48,0.34,0.47,0.37,0.48,0.29,0.32,0.31,0.48,0.35,0.52,0.37,0.58,0.54,0.32,0.34,0.5,0.31,0.59,0.31,0.34,0.32,0.33,0.38,0.35,0.39,0.44,0.31,0.37,0.29,0.33,0.47,
2_U10-005 : 0.73,0.73,0.75,0.74,0.75,0.75,0.74,0.75,0.74,0.76,0.74,0.74,0.74,0.74,0.76,0.72,0.75,0.73,0.72,0.74,0.73,0.72,0.75,0.73,0.73,0.71,0.74,0.73,0.73,0.74,0.75,0.77,0.75,0.73,0.74,0.75,0.7,0.72,0.75,0.74,0.77,0.72,0.74,0.76,0.73,0.72,0.75,0.74,0.74,0.73,
2_U10-007 : 0.74,0.76,0.76,0.76,0.75,0.76,0.76,0.77,0.75,0.75,0.77,0.76,0.76,0.76,0.77,0.77,0.76,0.75,0.76,0.76,0.75,0.75,0.77,0.75,0.75,0.77,0.76,0.78,0.75,0.77,0.75,0.68,0.77,0.76,0.71,0.77,0.76,0.77,0.77,0.77,0.76,0.76,0.77,0.74,0.77,0.76,0.76,0.76,0.75,0.75,
2_017 : 0.59,0.59,0.47,0.71,0.52,0.6,0.62,0.32,0.57,0.56,0.63,0.29,0.68,0.48,0.58,0.49,0.56,0.57,0.55,0.63,0.58,0.48,0.42,0.42,0.6,0.59,0.58,0.31,0.54,0.52,0.58,0.39,0.32,0.32,0.62,0.61,0.54,0.63,0.55,0.55,0.56,0.6,0.57,0.56,0.59,0.55,0.48,0.61,0.61,0.45,
2_002 : 0.64,0.69,0.75,0.67,0.63,0.66,0.63,0.65,0.71,0.69,0.62,0.7,0.69,0.7,0.64,0.63,0.61,0.65,0.7,0.74,0.68,0.63,0.63,0.64,0.66,0.63,0.74,0.7,0.64,0.69,0.71,0.7,0.63,0.63,0.62,0.63,0.71,0.71,0.72,0.63,0.64,0.63,0.61,0.7,0.71,0.66,0.63,0.63,0.71,0.69,
2_013 : 0.75,0.75,0.57,0.73,0.75,0.72,0.72,0.61,0.75,0.73,0.66,0.74,0.75,0.75,0.76,0.71,0.64,0.63,0.67,0.61,0.67,0.61,0.73,0.75,0.66,0.73,0.72,0.75,0.75,0.74,0.62,0.74,0.65,0.61,0.76,0.75,0.75,0.76,0.64,0.75,0.62,0.74,0.67,0.64,0.75,0.76,0.74,0.75,0.59,0.61,
2_032 : 0.65,0.68,0.7,0.7,0.73,0.59,0.73,0.73,0.67,0.63,0.73,0.77,0.64,0.72,0.69,0.74,0.67,0.75,0.72,0.74,0.74,0.68,0.66,0.72,0.74,0.71,0.73,0.71,0.74,0.59,0.74,0.72,0.75,0.71,0.75,0.69,0.62,0.74,0.67,0.57,0.76,0.62,0.73,0.72,0.57,0.67,0.62,0.71,0.75,0.65,
2_U100-008 : 0.75,0.78,0.77,0.77,0.76,0.77,0.74,0.75,0.77,0.77,0.77,0.77,0.77,0.77,0.79,0.78,0.76,0.77,0.76,0.75,0.77,0.78,0.76,0.77,0.78,0.77,0.78,0.78,0.77,0.78,0.78,0.74,0.77,0.76,0.77,0.78,0.76,0.76,0.77,0.77,0.77,0.77,0.77,0.77,0.74,0.77,0.77,0.76,0.74,0.76,
2_006 : 0.76,0.75,0.77,0.75,0.73,0.75,0.75,0.74,0.74,0.73,0.75,0.75,0.74,0.74,0.76,0.75,0.76,0.71,0.74,0.75,0.75,0.74,0.74,0.78,0.73,0.75,0.76,0.73,0.75,0.73,0.75,0.76,0.75,0.76,0.75,0.75,0.75,0.75,0.74,0.76,0.75,0.75,0.75,0.77,0.76,0.76,0.76,0.74,0.75,0.75,
2_040 : 0.3,0.52,0.36,0.35,0.37,0.6,0.32,0.36,0.64,0.43,0.4,0.29,0.35,0.35,0.31,0.31,0.39,0.41,0.34,0.34,0.38,0.3,0.3,0.53,0.35,0.46,0.34,0.33,0.49,0.61,0.47,0.36,0.38,0.36,0.35,0.37,0.34,0.36,0.42,0.33,0.39,0.4,0.32,0.32,0.29,0.52,0.31,0.34,0.43,0.65,
2_U10-001 : 0.75,0.75,0.72,0.63,0.73,0.74,0.74,0.72,0.73,0.68,0.74,0.66,0.64,0.72,0.73,0.73,0.73,0.63,0.71,0.69,0.74,0.73,0.73,0.72,0.65,0.74,0.73,0.72,0.72,0.67,0.74,0.76,0.67,0.75,0.73,0.63,0.76,0.76,0.71,0.75,0.73,0.74,0.77,0.76,0.74,0.73,0.74,0.68,0.74,0.75,
2_039 : 0.49,0.55,0.49,0.62,0.71,0.55,0.46,0.5,0.49,0.65,0.68,0.49,0.47,0.52,0.57,0.47,0.66,0.47,0.55,0.52,0.48,0.51,0.66,0.45,0.47,0.59,0.6,0.52,0.57,0.55,0.7,0.45,0.61,0.51,0.45,0.67,0.52,0.45,0.46,0.45,0.49,0.47,0.61,0.71,0.45,0.5,0.67,0.57,0.7,0.47,
